src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,fast
Note2,Note2-Note4,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,title,title edit,,,,,,editor button pick color,,,,,0.2370407705505689
Note2,Note2-Note4,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,title,title edit,,,,,,editor note,,,,,0.3473628908395767
Note2,Note2-Note4,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,note,body edit,,,,,,editor note,,,,,0.7262902110815048
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,,note menu add,add,,,,0.4827483755846818
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,pocket note,action bar title,,,,,0.4744667162497838
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,note,body edit,,,,,,search button,search,,,,0.1979527622461319
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,add note,note linearlayout empty,,,,,0.5262873123089472
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,note,body edit,,,,,,note imageview sticky,,,,,0.4672393798828125
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,note,body edit,,,,,,editor edittext title,,,,,0.27447738250096637
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,note,body edit,,,,,pocket note,action bar title,,,,,0.4744667162497838
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,note,body edit,,,,,,editor button pick color,,,,,0.3051342616478602
Note3,Note3-Note2,0.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab expand menu button,,,,,,new note,new note,,,,0.2688102200627327
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab expand menu button,,,,,swiftnotes,,,,,,0.09541253000497818
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,,action search,search,,,,0.22671972711881003
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,fab expand menu button,,,,,,,option,,,,0.3833934962749481
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab expand menu button,,,,,press add new note,note,,,,,0.3349955938756466
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.ListView,clickable,clickable,0.0,,fab expand menu button,,,,,,list view,,,,,0.2712349072098732
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab expand menu button,,,,,title,title edit,,,,,0.22465769946575165
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab expand menu button,,,,,,action note colour,note color,,,,0.20062540657818317
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,1.0,,fab expand menu button,,,,,,relative layout edit,option,,,,0.2893503103405237
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab expand menu button,,,,,,relative layout edit,,,,,0.2580025816957156
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab expand menu button,,,,,note,body edit,,,,,0.20124993721644083
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab expand menu button,,,,,note,title edit,,,,,0.20201252649227777
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab expand menu button,,,,,something,body edit,,,,,0.21191457162300745
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,4.0,,fab expand menu button,,,,,yes,button,,,,,0.5944601371884346
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,4.0,,fab expand menu button,,,,,save change,message,,,,,0.21883955846230188
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,4.0,,fab expand menu button,,,,,no,button,,,,,0.5439872965216637
Note3,Note3-Note2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,title,edit note title,,,,,title,title edit,,,,,0.999999980131785
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,title,edit note title,,,,,,new note,new note,,,,0.6070996448397636
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,title,edit note title,,,,,swiftnotes,,,,,,0.11327426880598068
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,edit note title,,,,,,action search,search,,,,0.23308075964450836
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,title,edit note title,,,,,,,option,,,,0.24214515089988708
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,title,edit note title,,,,,press add new note,note,,,,,0.4608161188662052
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.ListView,fillable,clickable,0.0,title,edit note title,,,,,,list view,,,,,0.31527622044086456
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,title,edit note title,,,,,,action note colour,note color,,,,0.3941702526062727
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,1.0,title,edit note title,,,,,,relative layout edit,option,,,,0.3812846792861819
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,title,edit note title,,,,,,relative layout edit,,,,,0.4409143924713135
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,title,edit note title,,,,,note,body edit,,,,,0.6856341597934564
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,title,edit note title,,,,,yes,button,,,,,0.3121674954891205
Note3,Note3-Note2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,title,edit note title,,,,,save change,message,,,,,0.24157162755727768
Note3,Note3-Note2,3.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,note content,,,,,note,body edit,,,,,0.6604583859443665
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,note content,,,,,,new note,new note,,,,0.5905926376581192
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,note content,,,,,swiftnotes,,,,,,0.12196210771799088
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,note content,,,,,,action search,search,,,,0.2007620558142662
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,note content,,,,,,,option,,,,0.24214515089988708
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,note content,,,,,press add new note,note,,,,,0.6166938617825508
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.ListView,fillable,clickable,0.0,,note content,,,,,,list view,,,,,0.28937989473342896
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,note content,,,,,title,title edit,,,,,0.28153106570243835
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,note content,,,,,,action note colour,note color,,,,0.6041620001196861
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,1.0,,note content,,,,,,relative layout edit,option,,,,0.2887144982814789
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,note content,,,,,,relative layout edit,,,,,0.2887144982814789
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,note content,,,,,yes,button,,,,,0.22923216223716736
Note3,Note3-Note2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,note content,,,,,save change,message,,,,,0.2829624190926552
Note3,Note3-Note2,4.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,3.0,,,navigate,,,,,relative layout edit,,,,,0.2570510804653168
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,,navigate,,,,,new note,new note,,,,0.15108749270439148
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,,navigate,,,,swiftnotes,,,,,,0.0907265692949295
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,,navigate,,,,,action search,search,,,,0.344054251909256
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,,navigate,,,,,,option,,,,0.1869657337665558
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,,navigate,,,,press add new note,note,,,,,0.22314457595348358
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.ListView,clickable,clickable,0.0,,,navigate,,,,,list view,,,,,0.28628525137901306
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,,navigate,,,,title,title edit,,,,,0.21441294252872467
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,,navigate,,,,,action note colour,note color,,,,0.07678935676813126
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,1.0,,,navigate,,,,,relative layout edit,option,,,,0.2570510804653168
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,,navigate,,,,note,body edit,,,,,0.21441294252872467
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,,navigate,,,,note,title edit,,,,,0.21441294252872467
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,,navigate,,,,something,body edit,,,,,0.21441294252872467
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,4.0,,,navigate,,,,yes,button,,,,,0.24462418258190155
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,4.0,,,navigate,,,,save change,message,,,,,0.2683566212654114
Note3,Note3-Note2,4.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,4.0,,,navigate,,,,no,button,,,,,0.24462418258190155
Note3,Note3-Note4,0.0,correct,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,,note menu add,add,,,,0.4444842394441366
Note3,Note3-Note4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,pocket note,action bar title,,,,,0.22852951101958752
Note3,Note3-Note4,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,fab expand menu button,,,,,,search button,search,,,,0.5007952650388082
Note3,Note3-Note4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,add note,note linearlayout empty,,,,,0.2110332055017352
Note3,Note3-Note4,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,fab expand menu button,,,,,,note imageview sticky,,,,,0.20783779521783194
Note3,Note3-Note4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab expand menu button,,,,,,editor edittext title,,,,,0.15673260390758514
Note3,Note3-Note4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab expand menu button,,,,,pocket note,action bar title,,,,,0.22852951101958752
Note3,Note3-Note4,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1.0,,fab expand menu button,,,,,,editor button pick color,,,,,0.3354350784793496
Note3,Note3-Note4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab expand menu button,,,,,,editor note,,,,,0.1874815747141838
Note3,Note3-Note4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab expand menu button,,,,,note,editor edittext title,,,,,0.14076909981667995
Note3,Note3-Note4,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,title,edit note title,,,,,,editor edittext title,,,,,0.5303839991490046
Note3,Note3-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,edit note title,,,,,,note menu add,add,,,,0.433358620852232
Note3,Note3-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,edit note title,,,,,pocket note,action bar title,,,,,0.5831033959984779
Note3,Note3-Note4,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,title,edit note title,,,,,,search button,search,,,,0.27033079663912457
Note3,Note3-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,edit note title,,,,,add note,note linearlayout empty,,,,,0.4392224848270416
Note3,Note3-Note4,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,title,edit note title,,,,,,note imageview sticky,,,,,0.47139745205640793
Note3,Note3-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,title,edit note title,,,,,pocket note,action bar title,,,,,0.5831033959984779
Note3,Note3-Note4,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,title,edit note title,,,,,,editor button pick color,,,,,0.2376506607979536
Note3,Note3-Note4,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,title,edit note title,,,,,,editor note,,,,,0.7262902110815048
Note3,Note3-Note4,3.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,note content,,,,,,editor note,,,,,0.6372955590486526
Note3,Note3-Note4,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,note content,,,,,,note menu add,add,,,,0.621468648314476
Note3,Note3-Note4,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,note content,,,,,pocket note,action bar title,,,,,0.6394259333610535
Note3,Note3-Note4,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,note content,,,,,,search button,search,,,,0.23356794565916061
Note3,Note3-Note4,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,note content,,,,,add note,note linearlayout empty,,,,,0.6166938617825508
Note3,Note3-Note4,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,note content,,,,,,note imageview sticky,,,,,0.5975474864244461
Note3,Note3-Note4,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,note content,,,,,,editor edittext title,,,,,0.2309868410229683
Note3,Note3-Note4,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,note content,,,,,pocket note,action bar title,,,,,0.6394259333610535
Note3,Note3-Note4,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,note content,,,,,,editor button pick color,,,,,0.2570357248187065
Note4,Note4-Note2,0.0,correct,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,add note,note linearlayout empty,,,,,,new note,new note,,,,0.6465853899717331
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,add note,note linearlayout empty,,,,,swiftnotes,,,,,,0.2835693955421448
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,add note,note linearlayout empty,,,,,,action search,search,,,,0.1618998795747757
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,add note,note linearlayout empty,,,,,,,option,,,,0.3347098231315613
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,add note,note linearlayout empty,,,,,press add new note,note,,,,,0.6549521833658218
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.ListView,clickable,clickable,0.0,add note,note linearlayout empty,,,,,,list view,,,,,0.3133810758590698
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,add note,note linearlayout empty,,,,,title,title edit,,,,,0.2904035151004791
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,add note,note linearlayout empty,,,,,,action note colour,note color,,,,0.49390130639076235
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,1.0,add note,note linearlayout empty,,,,,,relative layout edit,option,,,,0.2279040403664112
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,add note,note linearlayout empty,,,,,,relative layout edit,,,,,0.22315700352191925
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,add note,note linearlayout empty,,,,,note,body edit,,,,,0.5262873123089472
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,add note,note linearlayout empty,,,,,to do,title edit,,,,,0.22335512656718493
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,add note,note linearlayout empty,,,,,go shopping,body edit,,,,,0.1905282363295555
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4.0,add note,note linearlayout empty,,,,,yes,button,,,,,0.2950800359249115
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,add note,note linearlayout empty,,,,,save change,message,,,,,0.3093753556410472
Note4,Note4-Note2,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4.0,add note,note linearlayout empty,,,,,no,button,,,,,0.2589196339249611
Note4,Note4-Note2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,editor edittext title,,,,,title,title edit,,,,,0.5303839991490046
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,editor edittext title,,,,,,new note,new note,,,,0.21084794402122498
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,editor edittext title,,,,,swiftnotes,,,,,,0.31169942021369934
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,editor edittext title,,,,,,action search,search,,,,0.14938488602638245
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,editor edittext title,,,,,,,option,,,,0.1753540188074112
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,editor edittext title,,,,,press add new note,note,,,,,0.20519873996575674
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.ListView,fillable,clickable,0.0,,editor edittext title,,,,,,list view,,,,,0.19499292969703674
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,editor edittext title,,,,,,action note colour,note color,,,,0.19536125163237253
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,1.0,,editor edittext title,,,,,,relative layout edit,option,,,,0.27225424349308014
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,editor edittext title,,,,,,relative layout edit,,,,,0.26055592050155
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,editor edittext title,,,,,note,body edit,,,,,0.27447738250096637
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,editor edittext title,,,,,yes,button,,,,,0.1694740355014801
Note4,Note4-Note2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,editor edittext title,,,,,save change,message,,,,,0.15509621053934097
Note4,Note4-Note2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,editor note,,,,,note,body edit,,,,,0.7262902110815048
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,editor note,,,,,,new note,new note,,,,0.5698202475905418
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,editor note,,,,,swiftnotes,,,,,,0.07947389781475067
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,editor note,,,,,,action search,search,,,,0.11057562753558159
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,editor note,,,,,,,option,,,,0.24214515089988708
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,editor note,,,,,press add new note,note,,,,,0.5969501659274101
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.ListView,fillable,clickable,0.0,,editor note,,,,,,list view,,,,,0.23835910111665726
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,editor note,,,,,title,title edit,,,,,0.3473628908395767
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,editor note,,,,,,action note colour,note color,,,,0.5915609076619148
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,1.0,,editor note,,,,,,relative layout edit,option,,,,0.34736278653144836
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,editor note,,,,,,relative layout edit,,,,,0.2973104193806648
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,editor note,,,,,yes,button,,,,,0.22597164660692215
Note4,Note4-Note2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,editor note,,,,,save change,message,,,,,0.23387329652905464
Note4,Note4-Note3,0.0,correct,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,add note,note linearlayout empty,,,,,,fab expand menu button,,,,,0.2110332055017352
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,add note,note linearlayout empty,,,,,writeily pro,,,,,,0.2051793448626995
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,add note,note linearlayout empty,,,,,,search button,search,,,,0.20078874627749124
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,add note,note linearlayout empty,,,,,,,option,,,,0.3347098231315613
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,add note,note linearlayout empty,,,,,file,note fragment section,,,,,0.4433685392141342
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,add note,note linearlayout empty,,,,,note,note title,,,,,0.7197380065917969
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,add note,note linearlayout empty,,,,,last modify pm,note extra,,,,,0.36420595496892927
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,add note,note linearlayout empty,,,,,,create note,,,,ic note light,0.5419043123722076
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,add note,note linearlayout empty,,,,,,create folder,,,,ic folder light,0.21880640983581542
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,add note,note linearlayout empty,,,,,title,edit note title,,,,,0.4392224848270416
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,add note,note linearlayout empty,,,,,,action share,share,,,,0.2486299773057302
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,add note,note linearlayout empty,,,,,,action preview,preview,,,,0.21709077556928
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2.0,add note,note linearlayout empty,,,,,,,navigate,,,,0.22314457595348358
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,add note,note linearlayout empty,,,,,,note content,,,,,0.6166938617825508
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,add note,note linearlayout empty,,,,,,keyboard shortcut,,,,,0.21914859861135483
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,add note,note linearlayout empty,,,,,to do,edit note title,,,,,0.3374612133949995
Note4,Note4-Note3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,add note,note linearlayout empty,,,,,go shopping,note content,,,,,0.3922251872718334
Note4,Note4-Note3,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,editor edittext title,,,,,title,edit note title,,,,,0.5303839991490046
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,editor edittext title,,,,,,fab expand menu button,,,,,0.15673260390758514
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,editor edittext title,,,,,writeily pro,,,,,,0.27782607078552246
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,editor edittext title,,,,,,search button,search,,,,0.1800765519340833
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,editor edittext title,,,,,,,option,,,,0.1753540188074112
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,editor edittext title,,,,,file,note fragment section,,,,,0.2452318420012792
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,editor edittext title,,,,,note,note title,,,,,0.4371993939081828
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,editor edittext title,,,,,last modify pm,note extra,,,,,0.19389736155668894
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,editor edittext title,,,,,,create note,,,,ic note light,0.1806523154179255
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,editor edittext title,,,,,,create folder,,,,ic folder light,0.18209651112556458
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,editor edittext title,,,,,,action share,share,,,,0.13637477407852808
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,editor edittext title,,,,,,action preview,preview,,,,0.20257031420866647
Note4,Note4-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,editor edittext title,,,,,,,navigate,,,,0.10355617851018906
