src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,fast
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,password,password,,,,,feature,toolbar title,,,,,0.43005120754241943
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,password,password,,,,,,action search,search,,,,0.45437344908714294
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,password,password,,,,,,image,,,,,0.38887014985084534
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.CheckedTextView,fillable,clickable,1.0,password,password,,,,,profile,design menu item,,,,,0.6427707076072693
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,password,password,,,,,sign,email,,,,,0.6982148885726929
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,password,password,,,,,,design navigation view,,,,,0.4237070083618164
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,password,password,,,,,join,button sign,,,,,0.6982148885726929
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,password,password,,,,,,icon cart,bag,,,ic basket grey dp,0.6712713241577148
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,password,password,,,,,profile,toolbar title,,,,,0.6427707076072693
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,password,password,,,,,,action search,search,,,,0.45437344908714294
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,password,password,,,,,,,,,,,0.0
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,password,password,,,,,hi,scroll view,,,,,0.519646167755127
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,password,password,,,,,log,button log,,,,,0.6717252135276794
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,password,password,,,,,,text email,,,,,0.5662879943847656
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,password,password,,,,,join u,toolbar title,,,,,0.5920172333717346
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,password,password,,,,,,,,,,,0.0
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,password,password,,,,,log,tab layout,,,,,0.6717252135276794
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,password,password,,,,,,text first name,,,join,,0.5920172333717346
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,password,password,,,,,,text last name,,,,,0.5518147945404053
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,password,password,,,,,create account,button sign,,,,,0.6982148885726929
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,7.0,password,password,,,,,sealbot,text first name,,,,,0.5802872776985168
a35,a35-a33,8.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,last name,last name,,,,,,text last name,,,,,1.0
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,last name,last name,,,,,,root fragment,,,,,0.5754156112670898
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,last name,last name,,,,,,icon cart,bag,,,ic basket grey dp,0.6486041247844696
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,last name,last name,,,,,feature,toolbar title,,,,,0.5873063653707504
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,last name,last name,,,,,,action search,search,,,,0.5334846526384354
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,last name,last name,,,,,,image,,,,,0.4271523654460907
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.CheckedTextView,fillable,clickable,1.0,last name,last name,,,,,profile,design menu item,,,,,0.5474697351455688
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,last name,last name,,,,,sign,email,,,,,0.4910198152065277
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,last name,last name,,,,,,design navigation view,,,,,0.5494284629821777
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,last name,last name,,,,,join,button sign,,,,,0.5282955020666122
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,last name,last name,,,,,,icon cart,bag,,,ic basket grey dp,0.6486041247844696
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,last name,last name,,,,,profile,toolbar title,,,,,0.5873063653707504
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,last name,last name,,,,,,action search,search,,,,0.5334846526384354
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,last name,last name,,,,,,,,,,,0.0
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,last name,last name,,,,,hi,scroll view,,,,,0.604498565196991
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,last name,last name,,,,,log,button log,,,,,0.5721255540847778
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,last name,last name,,,,,,text email,,,,,0.45192569494247437
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,last name,last name,,,,,join u,toolbar title,,,,,0.596374049782753
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,last name,last name,,,,,,,,,,,0.0
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,last name,last name,,,,,log,tab layout,,,,,0.6127711236476898
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,last name,last name,,,,,,text first name,,,join,,0.86843141913414
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,last name,last name,,,,,,text password,,,,,0.482234925031662
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,last name,last name,,,,,create account,button sign,,,,,0.5375679284334183
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,7.0,last name,last name,,,,,sealbot,text first name,,,,,0.86843141913414
a35,a35-a33,9.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,6.0,first name,first name,,,,,,text first name,,,join,,1.0
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,first name,first name,,,,,,root fragment,,,,,0.566496878862381
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,first name,first name,,,,,,icon cart,bag,,,ic basket grey dp,0.6732576191425323
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,first name,first name,,,,,feature,toolbar title,,,,,0.6480819284915924
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,first name,first name,,,,,,action search,search,,,,0.5476146340370178
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,first name,first name,,,,,,image,,,,,0.4271523654460907
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.CheckedTextView,fillable,clickable,1.0,first name,first name,,,,,profile,design menu item,,,,,0.5792856216430664
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,first name,first name,,,,,sign,email,,,,,0.5350388884544373
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,first name,first name,,,,,,design navigation view,,,,,0.510852724313736
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,first name,first name,,,,,join,button sign,,,,,0.5783601701259613
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,first name,first name,,,,,,icon cart,bag,,,ic basket grey dp,0.6732576191425323
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,first name,first name,,,,,profile,toolbar title,,,,,0.6480819284915924
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,first name,first name,,,,,,action search,search,,,,0.5476146340370178
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,first name,first name,,,,,,,,,,,0.0
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,first name,first name,,,,,hi,scroll view,,,,,0.595742404460907
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,first name,first name,,,,,log,button log,,,,,0.6002342998981476
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,first name,first name,,,,,,text email,,,,,0.48939332365989685
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,first name,first name,,,,,join u,toolbar title,,,,,0.6765235960483551
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,first name,first name,,,,,,,,,,,0.0
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,first name,first name,,,,,log,tab layout,,,,,0.6408798694610596
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,first name,first name,,,,,,text last name,,,,,0.86843141913414
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,first name,first name,,,,,,text password,,,,,0.5333350896835327
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,first name,first name,,,,,create account,button sign,,,,,0.5774092376232147
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,7.0,first name,first name,,,,,sealbot,text first name,,,,,1.0
a35,a35-a33,11.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,7.0,sign,signup button,,,,,create account,button sign,,,,,0.8986589709917704
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,sign,signup button,,,,,,root fragment,,,,,0.647216260433197
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,sign,signup button,,,,,,icon cart,bag,,,ic basket grey dp,0.7491283814112345
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,sign,signup button,,,,,feature,toolbar title,,,,,0.624432901541392
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,sign,signup button,,,,,,action search,search,,,,0.5310706694920858
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,sign,signup button,,,,,,image,,,,,0.5354234576225281
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,profile,design menu item,,,,,0.6358585357666016
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,sign,signup button,,,,,sign,email,,,,,0.8510278463363647
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,feature,design menu item,,,,,0.6260765790939331
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,shop,design menu item,,,,,0.662913958231608
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,social,design menu item,,,,,0.6260765790939331
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,store locator,design menu item,,,,,0.6369707584381104
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.FrameLayout,clickable,clickable,1.0,sign,signup button,,,,,,design navigation view,,,,,0.5823237200578054
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,wishlist,design menu item,,,,,0.6455974181493124
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,setting,design menu item,,,,,0.6336870590845743
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,sign,signup button,,,,,join,button sign,,,,,0.9199781020482382
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,2.0,sign,signup button,,,,,,icon cart,bag,,,ic basket grey dp,0.7491283814112345
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,signup button,,,,,profile,toolbar title,,,,,0.6657817761103312
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,,action search,search,,,,0.5310706694920858
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,sign,signup button,,,,,,,,,,,0.0
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,signup button,,,,,hi,scroll view,,,,,0.6163853506247202
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,signup button,,,,,sign rainbow account,scroll view,,,,,0.8023288448651632
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,sign,signup button,,,,,log,button log,,,,,0.7961026827494303
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,find store,,,,,,0.6125808656215668
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,call u,,,,,,0.4610462337732315
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,email u,,,,,,0.5414590388536453
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,return,,,,,,0.760192334651947
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,faq,,,,,,0.6670777201652527
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,,,text email,,,,,0.6193344295024872
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,sign,signup button,,,,,join u,toolbar title,,,,,0.6709863444169363
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,sign,signup button,,,,,,,,,,,0.0
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,sign,signup button,,,,,log,tab layout,,,,,0.634135236342748
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,sign,signup button,,,,,join,tab layout,,,,,0.6455396513144175
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,,,text first name,,,join,,0.6251429716746012
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,,,text last name,,,,,0.525710771481196
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,,,text password,,,,,0.6490015089511871
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,sign,signup button,,,,,pse sxwabw al ne,text email,,,,,0.6434502998987833
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,sign,signup button,,,,,labfellow,text last name,,,,,0.525710771481196
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,sign,signup button,,,,,sealbot,text first name,,,,,0.5721304019292196
a43,a43-a44,0.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,,toolbar action search,search,,,,1.0
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,inbox,folder name,,,,,0.587915043036143
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,toolbar action search,search,,,,,drawer layout,navigate,,,,0.7470545172691345
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,,toolbar action new,new message,,,,0.7452003955841064
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,sm study,sender,,,,,0.5313455363114675
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,pm,date,,,,,0.43627220392227173
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,another rabbit hole,subject,,,,,0.5345433875918388
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,toolbar action search,search,,,,,checkbox,,,,avatar placeholder,0.6077484389146169
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,automate software engineering,snippet,,,,,0.5436500906944275
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,  mail ru,sender,,,,,0.5114767750104269
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,   mail ru     ,subject,,,,,0.5139243602752686
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,                                                 ,snippet,,,,,0.7696635723114014
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,google community team,sender,,,,,0.5452672988176346
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,sm finish set new google account,subject,,,,,0.5689650028944016
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,hi sm welcome google new account come access product apps service tip get start want stay loop sign receive personalize news recommendation h,snippet,,,,,0.6509344577789307
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action search,search,,,,search text,search text,,,,,0.8087838590145111
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,,toolbar action search,search,,,,1.0
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,,toolbar action cancel,cancel,,,,0.7269624471664429
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action search,search,,,,,advanced search,,,,ic arrow contrast,0.7137822136282921
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,all,,,,,,0.1920497566461563
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,from,,,,,,0.009005896747112274
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,to,,,,,,-0.00041533535113558173
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,subject,,,,,,0.5333471894264221
a43,a43-a44,0.0,wrong,android.widget.TextView,android.view.View,clickable,clickable,1.0,,toolbar action search,search,,,,,advanced search view,,,,,0.7505985697110494
a43,a43-a44,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,search text,search text,,,,,search text,search text,,,,,1.0
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,,toolbar action search,search,,,,0.8087838590145111
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,inbox,folder name,,,,,0.655677318572998
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,search text,search text,,,,,,drawer layout,navigate,,,,0.6392475366592407
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,,toolbar action new,new message,,,,0.6471513509750366
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,sm study,sender,,,,,0.6726312339305878
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,pm,date,,,,,0.44024693965911865
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,another rabbit hole,subject,,,,,0.6168478727340698
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,search text,search text,,,,,,checkbox,,,,avatar placeholder,0.6268119513988495
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,automate software engineering,snippet,,,,,0.5695623457431793
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,search text,search text,,,,,,toolbar action search,search,,,,0.8087838590145111
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,search text,search text,,,,,,toolbar action cancel,cancel,,,,0.5706274211406708
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,search text,search text,,,,,,advanced search,,,,ic arrow contrast,0.7888630628585815
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,search text,search text,,,,,all,,,,,,0.1920497566461563
a43,a43-a44,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,1.0,search text,search text,,,,,,advanced search view,,,,,0.7871706187725067
a44,a44-a43,0.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,,toolbar action search,search,,,,1.0
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,inbox,folder name,,,,,0.587915043036143
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,toolbar action search,search,,,,,drawer layout,navigate,,,,0.7470545172691345
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,,toolbar action new,new message,,,,0.7452003955841064
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,sm study,sender,,,,,0.5313455363114675
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,pm,date,,,,,0.43627220392227173
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,another rabbit hole,subject,,,,,0.5345433875918388
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,toolbar action search,search,,,,,checkbox,,,,avatar placeholder,0.6077484389146169
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,automate software engineering,snippet,,,,,0.5436500906944275
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,  mail ru,sender,,,,,0.5114767750104269
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,   mail ru     ,subject,,,,,0.5139243602752686
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,                                                  ,snippet,,,,,0.7696635723114014
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,automate software engineering,subject,,,,,0.5211717784404755
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,google community team,sender,,,,,0.5452672988176346
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,sm finish set new google account,subject,,,,,0.5689650028944016
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,hi sm welcome google new account come access product apps service tip get start want stay loop sign receive personalize news recommendation h,snippet,,,,,0.6509344577789307
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action search,search,,,,search text,search text,,,,,0.8087838590145111
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,,toolbar action search,search,,,,1.0
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,,toolbar action cancel,cancel,,,,0.7269624471664429
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action search,search,,,,,advanced search,,,,ic arrow contrast,0.7137822136282921
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,all,,,,,,0.1920497566461563
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,from,,,,,,0.009005896747112274
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,to,,,,,,-0.00041533535113558173
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,subject,,,,,,0.5333471894264221
a44,a44-a43,0.0,wrong,android.widget.TextView,android.view.View,clickable,clickable,1.0,,toolbar action search,search,,,,,advanced search view,,,,,0.7505985697110494
a44,a44-a43,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,search text,search text,,,,,search text,search text,,,,,1.0
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,,toolbar action search,search,,,,0.8087838590145111
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,inbox,folder name,,,,,0.655677318572998
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,search text,search text,,,,,,drawer layout,navigate,,,,0.6392475366592407
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,,toolbar action new,new message,,,,0.6471513509750366
